ticker,cnpj,company_name,sector,industry,market_cap,revenue,operating_income,net_income,equity,total_cash,total_debt,roe,operating_margin,profit_margin,debt_to_equity,revenue_growth,earnings_growth,earnings_yield,book_to_price,sales_yield,ev_to_ebit,raw_pe,raw_pb,raw_ev_ebitda,enterprise_value,ebitda,fcf,beta,trailing_eps,book_value_per_share,fundamental_source,price,avg_daily_volume_brl,pe,pb,ev_ebitda,fcf_yield,fcf_margin,debt_to_ebitda,ret_3m,ret_6m,ret_12m,price_to_ma50,price_to_ma200,volatility,max_drawdown,history_days,last_price_date,model_group,__quality_roe,__quality_operating_margin,__quality_profit_margin,__quality_debt_to_equity,quality_score,quality_coverage,__growth_revenue_growth,__growth_earnings_growth,growth_score,growth_coverage,__valuation_earnings_yield,__valuation_book_to_price,__valuation_sales_yield,__valuation_ev_to_ebit,valuation_score,valuation_coverage,__momentum_ret_3m,__momentum_ret_6m,__momentum_ret_12m,__momentum_price_to_ma50,__momentum_price_to_ma200,momentum_score,momentum_coverage,__risk_volatility,__risk_max_drawdown,risk_score,risk_coverage,__weighted_quality,__weighted_growth,__weighted_valuation,__weighted_momentum,__weighted_risk,score,data_coverage,has_quality,has_valuation,has_momentum,n_components,data_quality,signal,entry_watch_low,entry_watch_high,max_position_pct,in_portfolio,action
ABEV3,,Ambev S.A.,Consumer Defensive,Beverages - Brewers,239209250816.0,88268292096.0,26785636352.0,16246909952.0,88312723945.065,18346395648.0,2948960000.0,0.184,0.23743,0.18406,0.0333922437024409,0.003,0.246,0.0665374686458813,0.3691860625025358,0.3690003283522511,8.377319112795517,15.029126,2.7086613,8.377,224391823360.0,26785636352.0,19859091456.0,0.262,1.03,5.715,Yahoo Finance,15.479999542236328,416067351.2963486,15.029125769161483,2.7086613372242043,8.377319112795517,0.08301974688794805,0.2249855637220372,-0.5748392700347521,-0.04882942767527121,0.009304504487475107,,0.9641611834483831,1.0465781172845472,0.2534621375191746,-0.1357057309877837,250,2026-08-07 00:00:00+00:00,general,80.0,80.0,93.33333333333333,93.33333333333333,86.66666666666666,1.0,40.0,61.53846153846154,50.769230769230774,1.0,53.333333333333336,6.666666666666667,6.666666666666667,0.0,16.666666666666668,1.0,100.0,100.0,,46.666666666666664,93.33333333333333,85.0,0.8,86.66666666666667,100.0,93.33333333333334,1.0,21.666666666666664,10.153846153846155,3.333333333333334,17.0,14.000000000000002,66.15384615384616,0.96,True,True,True,5,OK,NEUTRO,15.083574156078809,15.479999542236328,5.0,False,AGUARDAR
OPCT3,,OceanPact Serviços Marítimos S.A.,Industrials,Specialty Business Services,2147516160.0,2172141056.0,650974976.0,121415000.0,1006373223.086,530224992.0,2014960000.0,0.12485,0.1268,0.0559,2.0021995356963216,0.083,1.166,0.0567970249263967,0.4686219856535128,1.0114666871703542,5.645216371573706,17.606556,2.1339161,5.645,3674894592.0,650974976.0,-261664992.0,0.777,0.61,5.033,Yahoo Finance,10.739999771118164,6836099.354314804,17.606557001833057,2.1339161079114173,5.645216371573706,-0.12184541232974937,-0.1204640883137932,2.2807866089156703,0.06547617583408183,0.11861580444154307,,1.0140685249653458,1.1514470828835461,0.30161806142382164,-0.09649118110560306,250,2026-08-07 00:00:00+00:00,general,55.55555555555556,48.148148148148145,55.55555555555556,37.03703703703704,49.07407407407407,1.0,59.25925925925925,94.44444444444444,76.85185185185185,1.0,51.85185185185185,18.51851851851852,37.03703703703704,48.14814814814815,38.888888888888886,1.0,85.18518518518519,92.5925925925926,,70.37037037037037,92.5925925925926,85.18518518518519,0.8,77.77777777777777,100.0,88.88888888888889,1.0,12.268518518518517,15.37037037037037,7.777777777777778,17.037037037037038,13.333333333333332,65.78703703703704,0.96,True,True,True,5,OK,NEUTRO,10.412705022091338,10.739999771118164,5.0,False,AGUARDAR
ISAE4,,ISA Energía Brasil S.A.,Utilities,Utilities - Independent Power Producers,18537529344.0,10674519040.0,4684274176.0,2817168896.0,14932493897.888,1757264000.0,17725698048.0,0.13186,0.50495,0.26392,1.1870554355630485,0.813,2.2,0.1339931423649669,1.2220023378371123,0.5758328869998524,7.172681349043221,7.4630685,0.81832904,7.173,33598806016.0,4684274176.0,1482226688.0,0.118,3.52,32.102,Yahoo Finance,26.270000457763672,79227037.63055801,7.46306831186468,0.8183290903296889,7.172681349043221,0.0799581573409484,0.13885653137586235,3.408945217129835,-0.1350016551916967,-0.07613264096392591,,0.9494242829080521,0.9610565949727006,0.24660257727588286,-0.16935455029410829,250,2026-08-07 00:00:00+00:00,general,52.63157894736842,78.94736842105263,73.68421052631578,42.10526315789473,61.84210526315789,1.0,100.0,87.5,93.75,1.0,89.47368421052632,73.68421052631578,52.63157894736842,52.631578947368425,67.10526315789473,1.0,31.57894736842105,36.84210526315789,,31.57894736842105,52.63157894736842,38.1578947368421,0.8,68.42105263157895,63.1578947368421,65.78947368421052,1.0,15.460526315789473,18.75,13.421052631578945,7.631578947368421,9.868421052631577,65.13157894736841,0.96,True,True,True,5,OK,NEUTRO,25.615462084418947,26.270000457763672,5.0,False,AGUARDAR
PINE4,,Banco Pine S.A.,Financial Services,Banks - Regional,3043478016.0,1418723968.0,,520041984.0,847327338.624,1604615936.0,8238054912.0,0.36492002,0.40921003,0.36655998,9.722399521981696,1.009,0.81,0.1812080575829918,0.5660234998240516,0.4661521984195597,,5.5185184,1.7667111,,9694680064.0,,,0.467,2.16,6.747,Yahoo Finance,11.920000076293945,13333890.885343552,5.518518553839789,1.766711142180813,,,,,-0.09048336426294701,-0.10094893243752101,,0.9519038318820847,0.9782100922943059,0.46726147406249885,-0.28358988336443225,250,2026-08-07 00:00:00+00:00,financial,95.23809523809523,,,,95.23809523809523,1.0,,100.0,100.0,1.0,85.71428571428571,42.857142857142854,,,64.28571428571428,1.0,9.523809523809524,57.14285714285714,,4.761904761904762,47.61904761904761,29.76190476190476,0.8,4.761904761904773,28.57142857142857,16.66666666666667,1.0,23.809523809523807,20.0,12.857142857142856,5.9523809523809526,2.5000000000000004,65.11904761904762,0.96,True,True,True,5,OK,NEUTRO,11.357252472774684,11.920000076293945,5.0,False,AGUARDAR
PETR3,,Petróleo Brasileiro S.A. - Petrobras,Energy,Oil & Gas Integrated,588886179840.0,498090999808.0,203499995136.0,107582996480.0,257062114165.662,47600001024.0,371690995712.0,0.25601,0.31947002,0.21599,1.4459190025663065,0.004,-0.072,0.2221492733375087,0.7559860677815596,0.8458187963306101,4.594790902314806,4.5014777,1.3227757,4.595,935039926272.0,203499995136.0,82932752384.0,-0.218,10.15,34.541,Yahoo Finance,45.689998626708984,475684363.1024933,4.5014776972127075,1.3227757918621055,4.594790902314806,0.14082985001708273,0.1665012064381172,1.5925847785470877,-0.0745019444380911,0.17184836343371312,,1.0116763667729969,1.104872645213492,0.2937169258034864,-0.22903733365405698,250,2026-08-07 00:00:00+00:00,general,92.85714285714286,78.57142857142857,92.85714285714286,42.85714285714286,76.7857142857143,1.0,35.714285714285715,50.0,42.85714285714286,1.0,85.71428571428571,57.14285714285714,28.57142857142857,42.85714285714286,53.57142857142856,1.0,71.42857142857143,85.71428571428571,,71.42857142857143,85.71428571428571,78.57142857142857,0.8,71.42857142857143,71.42857142857143,71.42857142857143,1.0,19.196428571428577,8.571428571428573,10.714285714285714,15.714285714285715,10.714285714285714,64.91071428571429,0.96,True,True,True,5,OK,NEUTRO,44.33409900260859,45.689998626708984,5.0,False,AGUARDAR
VBBR3,,Vibra Energia S.A.,Consumer Cyclical,Specialty Retail,40835682304.0,192220004352.0,7576000000.0,3006000128.0,21737275570.206,5125000192.0,23996999680.0,0.13962,0.05416,0.01564,1.103956178983684,0.07,1.612,0.0750803397175147,0.532310842277575,4.707157894926892,7.894036004223865,13.319066,1.8786016,7.894,59805216768.0,7576000000.0,4562500096.0,0.145,2.57,18.221,Yahoo Finance,34.22999954223633,283620705.2570915,13.319065969741763,1.878601588399996,7.894036004223865,0.11172826896914827,0.02373582349756371,2.4910242196409715,0.029054553536430383,0.16587030424052518,,1.0885378111433301,1.198234388140909,0.28261365213845574,-0.18362576492978833,250,2026-08-07 00:00:00+00:00,general,45.45454545454545,22.727272727272727,22.727272727272727,31.818181818181827,30.681818181818183,1.0,63.63636363636363,100.0,81.81818181818181,1.0,36.36363636363637,31.818181818181817,81.81818181818183,31.818181818181827,45.45454545454545,1.0,86.36363636363636,100.0,,90.9090909090909,100.0,94.31818181818181,0.8,68.18181818181819,95.45454545454545,81.81818181818181,1.0,7.670454545454546,16.363636363636363,9.090909090909092,18.863636363636363,12.272727272727272,64.26136363636363,0.96,True,True,True,5,OK,NEUTRO,33.25258802538897,34.22999954223633,5.0,False,AGUARDAR
SMTO3,,São Martinho S.A.,Basic Materials,Specialty Chemicals,4767361536.0,7431764992.0,3263226112.0,836177024.0,7364072634.165,4202900992.0,11870282752.0,0.11891,0.17589001,0.11251,1.6119182063643445,0.291,0.654,0.1712931519567244,1.5446851939298196,1.5588842876463564,3.8105674780773513,5.837945,0.6473811,3.811,12434743296.0,3263226112.0,488354880.0,-0.193,2.53,22.815,Yahoo Finance,14.770000457763672,26947275.03517151,5.837944844965879,0.6473811289837244,3.8105674780773513,0.10243713977055505,0.06571183030218188,2.3496323873495655,-0.10839026214503067,-0.056735346829156375,,0.9533370200329371,0.9334362166697419,0.4157913494168205,-0.3399956057349043,250,2026-08-07 00:00:00+00:00,general,73.68421052631578,84.21052631578947,89.47368421052632,26.31578947368422,68.42105263157895,1.0,100.0,60.0,80.0,1.0,94.73684210526315,63.1578947368421,57.89473684210527,94.73684210526316,77.63157894736842,1.0,42.10526315789473,73.68421052631578,,42.10526315789473,42.10526315789473,50.0,0.8,21.05263157894737,47.368421052631575,34.21052631578947,1.0,17.105263157894736,16.0,15.526315789473685,10.0,5.13157894736842,63.76315789473684,0.96,True,True,True,5,OK,NEUTRO,14.149512468025028,14.770000457763672,5.0,False,AGUARDAR
MELK3,,Melnick Desenvolvimento Imobiliário S.A.,Real Estate,Real Estate Services,569225728.0,1212587008.0,138472992.0,123669000.0,1078287743.1820002,234343008.0,763406976.0,0.13384,0.112840004,0.10199001,0.7079807600772732,0.423,0.883,0.2099644068337535,1.894306056967845,2.1302392853191625,9.080644404650403,4.762712,0.5278978,9.081,1257424000.0,138472992.0,-136034624.0,0.132,0.59,5.323,Yahoo Finance,2.809999942779541,1209466.1253714561,4.762711767422951,0.5278977912416947,9.080644404650403,-0.23898186133990065,-0.11218545399424236,3.820701498238732,-0.14848485352031904,-0.2796019801970515,,0.9061008363124317,0.8218576831384922,0.2663526516657964,-0.290196070637632,250,2026-08-07 00:00:00+00:00,general,52.94117647058824,29.411764705882355,23.52941176470588,58.82352941176471,41.1764705882353,1.0,94.11764705882352,100.0,97.05882352941177,1.0,64.70588235294117,82.35294117647058,82.35294117647058,29.411764705882348,64.70588235294117,1.0,47.05882352941176,41.17647058823529,,41.17647058823529,47.05882352941176,44.11764705882352,0.8,88.23529411764706,70.58823529411765,79.41176470588235,1.0,10.294117647058824,19.411764705882355,12.941176470588236,8.823529411764705,11.911764705882351,63.38235294117648,0.96,True,True,True,5,OK,NEUTRO,2.7343792316450015,2.809999942779541,5.0,False,AGUARDAR
UGPA3,,Ultrapar Participações S.A.,Energy,Oil & Gas Refining & Marketing,33432729600.0,145791844352.0,7386925056.0,3202893056.0,16471603913.886,7158525952.0,21122043904.0,0.19181,0.04982,0.020550001,1.2823307319934736,0.103,1.674,0.0911125286195841,0.4926790358665411,4.360752056332248,6.692097390083498,10.975439,2.029719,6.692,49434021888.0,7386925056.0,2887691776.0,0.257,2.85,15.411,Yahoo Finance,31.280000686645508,259421311.29470825,10.975438837419476,2.0297190764159048,6.692097390083498,0.08637319807713217,0.019806950030949285,1.8903018300772103,0.03713530652850783,0.1980084241838067,,1.104051980811044,1.2152518050462973,0.31802888612091246,-0.22189642407251675,250,2026-08-07 00:00:00+00:00,general,71.42857142857143,14.285714285714285,42.857142857142854,57.142857142857146,46.42857142857143,1.0,57.14285714285714,71.42857142857143,64.28571428571428,1.0,57.14285714285714,28.57142857142857,100.0,0.0,46.42857142857143,1.0,85.71428571428571,100.0,,100.0,100.0,96.42857142857143,0.8,42.85714285714286,85.71428571428571,64.28571428571428,1.0,11.607142857142858,12.857142857142856,9.285714285714286,19.28571428571429,9.64285714285714,62.67857142857143,0.96,True,True,True,5,OK,NEUTRO,30.27489728365429,31.280000686645508,5.0,False,AGUARDAR
MULT3,,Multiplan Empreendimentos Imobiliários S.A.,Real Estate,Real Estate Services,13646185472.0,3193019904.0,2351633920.0,1386265984.0,6483779147.952001,81836000.0,5086900224.0,0.21899,0.78469,0.43416,0.7845579110458711,0.22,0.62,0.1007556675062972,0.4751349300052602,0.2339862601568486,7.931265492207222,9.925,2.1046653,7.931,18651432960.0,2351633920.0,913610880.0,0.129,2.8,13.204,Yahoo Finance,27.790000915527344,90301014.24158731,9.925000326974052,2.104665322290771,7.931265492207222,0.06694990932628005,0.2861275242460875,2.12833476394149,-0.11750458511104811,-0.14212265874567775,,0.9699211012834923,0.93733880493035,0.2707450966782606,-0.21585821454809762,250,2026-08-07 00:00:00+00:00,general,58.82352941176471,100.0,88.23529411764706,47.05882352941176,73.52941176470588,1.0,52.94117647058824,81.25,67.09558823529412,1.0,17.647058823529413,23.52941176470588,17.647058823529413,35.294117647058826,23.529411764705884,1.0,58.82352941176471,70.58823529411765,,64.70588235294117,70.58823529411765,66.1764705882353,0.8,82.35294117647058,88.23529411764706,85.29411764705881,1.0,18.38235294117647,13.419117647058824,4.705882352941177,13.235294117647062,12.79411764705882,62.536764705882355,0.96,True,True,True,5,OK,NEUTRO,27.02980316090909,27.790000915527344,5.0,False,AGUARDAR
TFCO4,,Track & Field Co S.A.,Consumer Cyclical,Apparel Retail,2217177856.0,1084883968.0,245044000.0,143536992.0,248253680.709,63637000.0,178836992.0,0.26393,0.21455999,0.13231,0.720380022117902,0.18,-0.014,0.064339494290288,0.2653661953984175,0.4893084986683179,9.530646904229444,15.542553,3.7683775,9.531,2335427840.0,245044000.0,44120500.0,0.155,0.94,3.877,Yahoo Finance,14.609999656677246,8118679.409217835,15.54255282625239,3.7683775230016114,9.530646904229444,0.0198993959282985,0.04066840445742489,0.4701196193336707,-0.0707625382226269,-0.08482169259504457,,0.9870564224770954,0.9235088177427979,0.32300640026766136,-0.23753218674710097,250,2026-08-07 00:00:00+00:00,general,86.36363636363636,90.9090909090909,72.72727272727273,59.090909090909086,77.27272727272727,1.0,90.9090909090909,57.89473684210527,74.40191387559808,1.0,27.27272727272727,9.090909090909092,4.545454545454546,13.63636363636364,13.636363636363637,1.0,63.63636363636363,86.36363636363636,,68.18181818181817,72.72727272727273,72.72727272727273,0.8,59.090909090909086,81.81818181818183,70.45454545454545,1.0,19.318181818181817,14.880382775119617,2.7272727272727275,14.545454545454547,10.568181818181818,62.03947368421053,0.96,True,True,True,5,OK,NEUTRO,14.133196903046244,14.609999656677246,5.0,False,AGUARDAR
ALPA4,,Alpargatas S.A.,Consumer Cyclical,Footwear & Accessories,9189610496.0,4701848064.0,748193024.0,619256000.0,1732768529.829,794729024.0,1425351040.0,0.16464001,0.18279,0.1317,0.8225859458220091,0.125,0.439,0.0635624584102889,0.3770140277871402,0.5116482429855534,11.954197402407216,15.732557,2.6524212,11.954,8944047104.0,748193024.0,372875872.0,0.545,0.86,5.101,Yahoo Finance,13.529999732971191,21818815.819382668,15.732557829036269,2.6524210415548306,11.954197402407216,0.04057580810006074,0.07930410913422489,0.8428600585294952,0.10089501830488223,-0.08581084063490219,,1.1031210083033782,1.1201421900160793,0.4161833089829506,-0.3169364488278891,250,2026-08-07 00:00:00+00:00,general,63.63636363636363,86.36363636363636,68.18181818181817,50.0,67.04545454545455,1.0,77.27272727272727,94.73684210526315,86.00478468899522,1.0,22.727272727272727,18.181818181818183,9.090909090909092,0.0,12.5,1.0,95.45454545454545,81.81818181818183,,95.45454545454545,95.45454545454545,92.04545454545455,0.8,36.36363636363637,54.54545454545454,45.45454545454545,1.0,16.761363636363637,17.200956937799045,2.5,18.40909090909091,6.8181818181818175,61.689593301435416,0.96,True,True,True,5,OK,NEUTRO,12.961068379404686,13.529999732971191,5.0,False,AGUARDAR
HYPE3,,Hypera S.A.,Healthcare,Drug Manufacturers - Specialty & Generic,15206233088.0,8818791424.0,2728391936.0,1744487040.0,14132644519.125,1578512000.0,7481970176.0,0.13163,0.28823,0.19823,0.5294104840658113,0.085,0.046,0.1212962934885117,0.92939808833966,0.5799458270148016,7.708108094921448,8.244275,1.0759652,7.708,21030739968.0,2728391936.0,751977280.0,0.105,2.62,20.075,Yahoo Finance,21.600000381469727,57686617.018782295,8.244274954759437,1.0759651497618794,7.708108094921448,0.049451910650601755,0.08526987926639504,2.1637133939982442,-0.06392734675895173,-0.13708343642324694,,1.035022048288585,0.9589463825341336,0.30755648262704266,-0.25336121540189016,250,2026-08-07 00:00:00+00:00,general,77.77777777777779,100.0,100.0,66.66666666666667,86.11111111111111,1.0,33.33333333333333,37.5,35.416666666666664,1.0,88.88888888888889,66.66666666666666,22.22222222222222,11.111111111111114,47.22222222222222,1.0,66.66666666666666,66.66666666666666,,55.55555555555556,66.66666666666666,63.88888888888888,0.8,66.66666666666667,77.77777777777779,72.22222222222223,1.0,21.52777777777778,7.083333333333333,9.444444444444445,12.777777777777777,10.833333333333334,61.66666666666667,0.96,True,True,True,5,OK,NEUTRO,20.92879401744071,21.600000381469727,5.0,False,AGUARDAR
VULC3,,Vulcabras S.A.,Consumer Cyclical,Footwear & Accessories,4410145280.0,3735503872.0,803924992.0,929819008.0,2505992883.738,355577984.0,969760000.0,0.37129003,0.17455,0.24891001,0.3869763582702128,0.112,-0.647,0.2777777777777778,0.5682336372152119,0.8470251283876072,6.2501506210171405,3.6,1.7598395,6.25,5024652288.0,803924992.0,-580375.0,-0.02,3.9,7.978,Yahoo Finance,14.039999961853027,14722694.95999813,3.599999990218725,1.7598395540051426,6.2501506210171405,-0.00013159997305122793,-0.00015536725964876742,0.7639792544227808,-0.1279503335905292,-0.22345132626664876,,0.9794073287215347,0.8242759579413084,0.26607671683195433,-0.3153967359181199,250,2026-08-07 00:00:00+00:00,general,95.45454545454545,81.81818181818183,95.45454545454545,86.36363636363636,89.77272727272728,1.0,72.72727272727273,15.789473684210526,44.25837320574163,1.0,90.9090909090909,36.36363636363637,27.27272727272727,54.54545454545455,52.27272727272728,1.0,45.45454545454545,50.0,,54.54545454545454,40.909090909090914,47.72727272727273,0.8,77.27272727272728,59.09090909090909,68.18181818181819,1.0,22.44318181818182,8.851674641148326,10.454545454545457,9.545454545454545,10.227272727272728,61.522129186602875,0.96,True,True,True,5,OK,NEUTRO,13.66255693961428,14.039999961853027,5.0,False,AGUARDAR
INTB3,,Intelbras S.A. - Indústria de Telecomunicação Eletrônica Brasileira,Industrials,Building Products & Equipment,4816547328.0,4552335872.0,569356032.0,596331008.0,3302541733.23,1445232000.0,875651968.0,0.18591,0.121750005,0.13099,0.265144860756561,-0.078,0.143,0.1243206575369305,0.6856657797579806,0.9451450514221958,7.498964275485186,8.0437155,1.4584365,7.499,4269580544.0,569356032.0,769173760.0,-0.033,1.83,10.093,Yahoo Finance,14.720000267028809,26508144.480872154,8.043715992911917,1.4584365666331922,7.498964275485186,0.15969401058898927,0.16896243634634875,-1.0003934269374704,-0.02454185813973686,0.17283600146833988,,1.109636138698913,1.1542515589824518,0.357088866545786,-0.17868742785198655,250,2026-08-07 00:00:00+00:00,general,74.07407407407408,44.44444444444444,77.77777777777779,88.88888888888889,71.2962962962963,1.0,7.4074074074074066,50.0,28.703703703703702,1.0,81.48148148148148,51.85185185185185,33.33333333333333,29.629629629629633,49.07407407407406,1.0,74.07407407407408,100.0,,88.88888888888889,96.29629629629629,89.81481481481481,0.8,44.44444444444444,88.88888888888889,66.66666666666666,1.0,17.824074074074076,5.7407407407407405,9.814814814814813,17.962962962962962,9.999999999999998,61.342592592592595,0.96,True,True,True,5,OK,NEUTRO,14.188918307487535,14.720000267028809,5.0,False,AGUARDAR
RIAA3,,Guararapes Confecções S.A.,Consumer Cyclical,Apparel Manufacturing,3896009216.0,10670363648.0,1199977984.0,1531565952.0,5324378528.595,1136450944.0,3673465088.0,0.28024,0.095290005,0.14353,0.6899331195690468,0.021,0.166,0.3878865662973974,1.3666236663085474,2.738793225688304,5.360953395624965,2.5780733,0.73173034,5.361,6433026048.0,1199977984.0,-152128368.0,0.564,3.01,10.605,Yahoo Finance,7.760000228881836,9586199.882745743,2.5780731657414737,0.7317303374711773,5.360953395624965,-0.03904723001558731,-0.014257093105586349,2.1142172421723364,-0.15988662684509625,-0.2194863522940067,,0.9168117711143186,0.905572858276397,0.4635681166845799,-0.26762815194672585,250,2026-08-07 00:00:00+00:00,general,90.9090909090909,54.54545454545454,77.27272727272727,68.18181818181819,72.72727272727272,1.0,45.45454545454545,78.94736842105263,62.20095693779904,1.0,95.45454545454545,72.72727272727273,59.09090909090909,72.72727272727273,75.0,1.0,36.36363636363637,54.54545454545454,,22.727272727272727,63.63636363636363,44.31818181818181,0.8,18.181818181818173,72.72727272727273,45.45454545454545,1.0,18.18181818181818,12.440191387559809,15.0,8.863636363636363,6.8181818181818175,61.303827751196174,0.96,True,True,True,5,OK,NEUTRO,7.396543499855986,7.760000228881836,5.0,False,AGUARDAR
